country_iso3,hs_code,name_ko,mfn_rate_display
VNM,19023040,- - Other instant noodles,30%
VNM,19023090,- - Other,35%
VNM,19024000,- Couscous,40%
VNM,19030000,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms",40%
VNM,19041010,- - Containing cocoa,15%
VNM,19041090,- - Other,15%
VNM,19042010,- - Prepared foods obtained from unroasted cereal flakes,35%
VNM,19042090,- - Other,35%
VNM,19043000,- Bulgur wheat,35%
VNM,19049010,"- - Rice preparations, including pre-cooked rice",35%
VNM,19049090,- - Other,20%
VNM,19051000,- Crispbread,40%
VNM,19052000,- Gingerbread and the like,40%
VNM,19053110,- - - Not containing cocoa,15%
VNM,19053120,- - - Containing cocoa,15%
VNM,19053210,- - - Waffles,35%
VNM,19053220,- - - Wafers,35%
VNM,19054010,"- - Not containing added sugar, honey, eggs, fats, cheese or fruit",40%
VNM,19054090,- - Other,40%
VNM,19059010,- - Unsweetened teething biscuits,20%
VNM,19059020,- - Other unsweetened biscuits,20%
VNM,19059030,- - Cakes,30%
VNM,19059040,- - Pastries,30%
VNM,19059050,- - Flourless bakers' wares,30%
VNM,19059060,- - Empty cachets and similar products of a kind suitable for pharmaceutical use,10%
VNM,19059070,"- - Communion wafers, sealing wafers, rice paper and similar products",30%
VNM,19059080,- - Other crisp savoury food products,20%
VNM,19059090,- - Other,20%
VNM,20011000,- Cucumbers and gherkins,40%
VNM,20019010,- - Onions,35%
VNM,20019090,- - Other,35%
VNM,20021000,"- Tomatoes, whole or in pieces",30%
VNM,20029010,- - Tomato paste,20%
VNM,20029020,- - Tomato powder,20%
VNM,20029090,- - Other,20%
VNM,20031000,- Mushrooms of the genus Agaricus,40%
VNM,20039010,- - Truffles,40%
VNM,20039090,- - Other,40%
VNM,20041000,- Potatoes,12%
VNM,20049010,- - Suitable for infants or young children,40%
VNM,20049090,- - Other,40%
VNM,2005102010,- - - Airtight packaging for retail sale,40%
VNM,2005102090,- - - Other,40%
VNM,2005103010,- - - Airtight packaging for retail sale,40%
VNM,2005103090,- - - Other,40%
VNM,20052011,- - - In airtight containers for retail sale,18%
VNM,20052019,- - - Other,18%
VNM,20052091,- - - In airtight containers for retail sale,35%
VNM,20052099,- - - Other,35%
VNM,20054000,- Peas (Pisum sativum),35%
VNM,20055100,"- - Beans, shelled",35%
VNM,20055910,- - - In airtight containers for retail sale,35%
VNM,20055990,- - - Other,35%
VNM,20056000,- Asparagus,30%
VNM,20057000,- Olives,25%
VNM,20058000,- Sweet corn (Zea mays var. saccharata),40%
VNM,20059100,- - Bamboo shoots,32%
VNM,20059910,- - - In airtight containers for retail sale,32%
VNM,20059990,- - - Other,32%
VNM,20060000,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised)",35%
VNM,20071000,- Homogenised preparations,35%
VNM,20079100,- - Citrus fruit,35%
VNM,20079910,"- - - Fruit pastes other than of mangoes, pineapples or strawberries",40%
VNM,20079920,- - - Jams and fruit jellies,40%
VNM,20079930,- - - Mango purée,40%
VNM,20079990,- - - Other,40%
VNM,20081110,- - - Roasted,30%
VNM,20081120,- - - Peanut butter,18%
VNM,20081190,- - - Other,20%
VNM,20081910,- - - Cashew nuts,35%
VNM,20081991,- - - - Roasted,18%
VNM,20081999,- - - - Other,18%
VNM,20082010,- - In airtight containers for retail sale,40%
VNM,20082090,- - Other,40%
VNM,20083010,- - Containing added sugar or other sweetening matter or spirit,40%
VNM,20083090,- - Other,40%
VNM,20084000,- Pears,35%
VNM,20085000,- Apricots,40%
VNM,20086010,- - Containing added sugar or other sweetening matter or spirit,40%
VNM,20086090,- - Other,40%
VNM,20087010,- - Containing added sugar or other sweetening matter or spirit,35%
VNM,20087090,- - Other,35%
VNM,20088000,- Strawberries,35%
VNM,20089100,- - Palm hearts,40%
VNM,20089310,- - - Containing added sugar or other sweetening matter or spirit,30%
VNM,20089390,- - - Other,30%
VNM,20089710,"- - - Of stems, roots and other edible parts of plants, not including fruits or nuts whether or not containing added sugar or other sweetening matter or spirit",30%
VNM,20089720,"- - - Other, containing added sugar or other sweetening matter or spirit",30%
VNM,20089790,- - - Other,30%
VNM,20089910,- - - Lychees,40%
VNM,20089920,- - - Longans,40%
VNM,20089930,"- - - Of stems, roots and other edible parts of plants, not including fruits or nuts whether or not containing added sugar or other sweetening matter or spirit",40%
VNM,20089940,"- - - Other, containing added sugar or other sweetening matter or spirit",30%
VNM,20089990,- - - Other,30%
VNM,20091100,- - Frozen,20%
VNM,20091200,"- - Not frozen, of a Brix value not exceeding 20",30%
VNM,20091900,- - Other,30%
VNM,20092100,- - Of a Brix value not exceeding 20,35%
VNM,20092900,- - Other,35%
VNM,20093100,- - Of a Brix value not exceeding 20,35%
VNM,20093900,- - Other,35%
VNM,20094100,- - Of a Brix value not exceeding 20,35%
VNM,20094900,- - Other,35%
VNM,20095000,- Tomato juice,35%
VNM,20096100,- - Of a Brix value not exceeding 30,35%
VNM,20096900,- - Other,30%
VNM,20097100,- - Of a Brix value not exceeding 20,30%
VNM,20097900,- - Other,25%
VNM,20098110,- - - Suitable for infants or young children,25%
VNM,20098190,- - - Other,25%
VNM,20098910,- - - Blackcurrant juice,25%
VNM,20098920,- - - Coconut water,25%
VNM,20098930,- - - Coconut water concentrate,25%
VNM,20098940,- - - Mango juice concentrate,25%
VNM,20098991,- - - - Suitable for infants or young children,25%
VNM,20098999,- - - - Other,25%
VNM,20099010,- - Suitable for infants or young children,25%
VNM,20099091,- - - Ready for immediate consumption,25%
VNM,20099099,- - - Other,25%
VNM,21011111,- - - - In packings of a net weight not less than 20 kg,30%
VNM,21011119,- - - - Other,30%
VNM,21011190,- - - Other,30%
VNM,21011210,"- - - Mixtures in paste form with a basis of ground roasted coffee, containing vegetable fats",30%
VNM,21011291,"- - - - Coffee preparation with a basis of extracts, essences or concentrate containing added sugar, whether or not containing creamer",30%
VNM,21011292,"- - - - Coffee preparation with a basis of ground roasted coffee containing added sugar, whether or not containing creamer",30%
VNM,21011299,- - - - Other,30%
VNM,21012020,"- - Tea extracts for the manufacture of tea preparations, in powder form",30%
VNM,21012030,"- - Preparations of tea consisting of a mixture of tea, milk powder and sugar",30%
VNM,21012090,- - Other,30%
VNM,21013000,"- Roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",30%
VNM,21021000,- Active yeasts,10%
VNM,21022010,- - Of a kind used in animal feeding,7%
VNM,21022090,- - Other,7%
VNM,21023000,- Prepared baking powders,7%
VNM,21031000,- Soya sauce,32%
VNM,21032000,- Tomato ketchup and other tomato sauces,35%
VNM,21033000,- Mustard flour and meal and prepared mustard,35%
VNM,21039011,- - - Chili sauce,30%
VNM,21039012,- - - Fish sauce,32%
VNM,21039013,- - - Other sauces,20%
VNM,21039019,- - - Other,20%
VNM,21039021,- - - Shrimp paste including belachan (blachan),30%
VNM,21039029,- - - Other,30%
VNM,21041011,- - - Suitable for infants or young children,40%
VNM,21041019,- - - Other,40%
VNM,21041091,- - - Suitable for infants or young children,40%
VNM,21041099,- - - Other,40%
VNM,21042011,- - - Suitable for infants or young children,40%
VNM,21042019,- - - Other,40%
VNM,21042091,- - - Suitable for infants or young children,40%
VNM,21042099,- - - Other,40%
VNM,21050000,"Ice cream and other edible ice, whether or not containing cocoa",20%
VNM,21061000,- Protein concentrates and textured protein substances,5%
VNM,21069011,- - - Dried bean curd and dried bean curd stick,25%
VNM,21069012,- - - Fresh soybean curd (tofu),15%
VNM,21069019,- - - Other,15%
VNM,21069020,- - Powdered alcohol,15%
VNM,21069030,- - Non-dairy creamer,20%
VNM,21069041,- - - In powder form,15%
VNM,21069049,- - - Other,15%
VNM,21069053,- - - Ginseng based products,15%
VNM,21069054,- - - Other preparations of a kind used as raw material for the manufacture of composite concentrates,15%
VNM,21069055,"- - - Other, composite concentrates for simple dilution with water to make beverages",15%
VNM,21069059,- - - Other,15%
VNM,21069061,"- - - - Of a kind used for the manufacture of alcoholic beverages, in liquid form",18%
VNM,21069062,"- - - - Of a kind used for the manufacture of alcoholic beverages, in other forms",18%
VNM,21069064,"- - - - Of a kind used for making alcoholic beverages, in liquid form",18%
VNM,21069065,"- - - - Of a kind used for making alcoholic beverages, in other forms",18%
VNM,21069066,"- - - Other, of a kind used for the manufacture of alcoholic beverages, in liquid form",18%
VNM,21069067,"- - - Other, of a kind used for the manufacture of alcoholic beverages, in other forms",18%
VNM,21069069,- - - Other,18%
VNM,21069071,- - - Food supplements based on ginseng,15%
VNM,21069072,- - - Other food supplements,15%
VNM,21069073,- - - Fortificant premixes,15%
VNM,21069081,- - - Food preparations for lactase deficient infants or young children,10%
VNM,21069089,- - - Other,10%
VNM,21069091,"- - - Other, mixtures of chemicals with foodstuffs or other substances with nutritive value, of a kind used for food processing",15%
VNM,21069092,- - - Flavoured or coloured syrups,15%
VNM,21069093,"- - - Coconut milk, whether or not powdered",15%
VNM,21069095,- - - Seri kaya,15%
VNM,21069096,- - - Other medical foods,7%
VNM,21069097,- - - Tempeh,15%
VNM,21069098,- - - Other flavouring preparations,8%
VNM,21069099,- - - Other,15%
VNM,22011010,- - Mineral waters,35%
VNM,22011020,- - Aerated waters,35%
VNM,22019010,- - Ice and snow,40%
VNM,22019090,- - Other,40%
VNM,2202102010,"- - - Carbonated, flavored",35%
VNM,2202102090,- - - Other,35%
VNM,22021030,"- - Other sparkling mineral waters or aerated waters, flavoured",35%
VNM,22021090,- - Other,35%
VNM,22029100,- - Non-alcoholic beer,20%
VNM,22029910,- - - Flavoured UHT milk based drinks,30%
VNM,22029920,- - - Soya milk drinks,30%
VNM,22029930,- - - Coconut water based drinks,30%
VNM,22029940,- - - Coffee based drinks or coffee flavoured drinks,20%
VNM,22029950,- - - Other non-aerated beverages ready for immediate consumption without dilution,30%
VNM,22029990,- - - Other,20%
VNM,22030011,- - Of an alcoholic strength by volume not exceeding 5.8% vol.,35%
VNM,22030019,- - Other,35%
VNM,22030091,- - Of an alcoholic strength by volume not exceeding 5.8% vol.,35%
VNM,22030099,- - Other,35%
VNM,22041000,- Sparkling wine,50%
VNM,22042111,- - - - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22042113,- - - - Of an alcoholic strength by volume exceeding 15% vol. but not exceeding 23% vol.,50%
VNM,22042114,- - - - Of an alcoholic strength by volume exceeding 23% vol.,50%
VNM,22042121,- - - - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22042122,- - - - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22042211,- - - - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22042212,- - - - Of an alcoholic strength by volume exceeding 15% vol. but not exceeding 23% vol.,50%
VNM,22042213,- - - - Of an alcoholic strength by volume exceeding 23% vol.,50%
VNM,22042221,- - - - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22042222,- - - - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22042911,- - - - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22042912,- - - - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22042921,- - - - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22042922,- - - - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22043010,- - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22043020,- - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22051010,- - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22051020,- - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22059010,- - Of an alcoholic strength by volume not exceeding 15% vol.,50%
VNM,22059020,- - Of an alcoholic strength by volume exceeding 15% vol.,50%
VNM,22060010,- Cider or perry,55%
VNM,22060020,- Saké,55%
VNM,22060031,- - In container holding 2 l or less,55%
VNM,22060039,- - Other,55%
VNM,22060041,- - Of an alcoholic strength by volume not exceeding 1.14% vol.,55%
VNM,22060049,- - Other,55%
VNM,22060050,- Mead,55%
VNM,22060060,"- Wines obtained by the fermentation of vegetables juices or of fruit juices, other than juice of fresh grapes",55%
VNM,22060091,- - Other rice wine (including medicated rice wine),55%
VNM,22060099,- - Other,55%
VNM,22071000,- Undenatured ethyl alcohol of an alcoholic strength by volume of 80% vol. or higher,40%
VNM,22072011,- - - Ethyl alcohol of an alcoholic strength by volume exceeding 99% vol.,10%
VNM,2207201910,- - - - Denatured ethyl alcohol,10%
VNM,2207201990,- - - - Other,10%
VNM,22072090,- - Other,40%
VNM,22082050,- - Brandy,45%
VNM,22082090,- - Other,45%
VNM,22083010,- - In containers holding more than 5 l,45%
VNM,22083090,- - Other,45%
VNM,22084000,- Rum and other spirits obtained by distilling fermented sugar-cane products,45%
VNM,22085000,- Gin and Geneva,45%
VNM,22086000,- Vodka,45%
VNM,22087010,- - Of an alcoholic strength by volume not exceeding 57% vol.,45%
VNM,22087090,- - Other,45%
VNM,22089010,- - Medicated samsu of an alcoholic strength by volume not exceeding 40% vol.,45%
VNM,22089020,- - Medicated samsu of an alcoholic strength by volume exceeding 40% vol.,45%
VNM,22089030,- - Other samsu of an alcoholic strength by volume not exceeding 40% vol.,45%
VNM,22089040,- - Other samsu of an alcoholic strength by volume exceeding 40% vol.,45%
VNM,22089050,- - Arrack or pineapple spirit of an alcoholic strength by volume not exceeding 40% vol.,45%
VNM,22089060,- - Arrack or pineapple spirit of an alcoholic strength by volume exceeding 40% vol.,45%
VNM,22089070,- - Bitters and similar beverages of an alcoholic strength not exceeding 57% vol.,45%
VNM,22089080,- - Bitters and similar beverages of an alcoholic strength exceeding 57% vol.,45%
VNM,22089091,- - - Of an alcoholic strength by volume not exceeding 1.14% vol.,45%
VNM,22089099,- - - Other,45%
VNM,22090000,Vinegar and substitutes for vinegar obtained from acetic acid,20%
VNM,23011000,"- Flours, meals and pellets, of meat or meat offal; greaves",0%
VNM,23012010,"- - Of fish, with a protein content of less than 60% by weight",0%
VNM,23012020,"- - Of fish, with a protein content of 60% or more by weight",0%
VNM,23012090,- - Other,0%
VNM,23021000,- Of maize (corn),0%
VNM,23023010,- - Bran and pollard,0%
VNM,23023090,- - Other,0%
VNM,23024010,- - Of rice,0%
VNM,23024090,- - Other,0%
VNM,23025000,- Of leguminous plants,0%
VNM,23031010,- - Of manioc (cassava) or sago,0%
VNM,23031090,- - Other,0%
VNM,23032000,"- Beet-pulp, bagasse and other waste of sugar manufacture",0%
VNM,23033000,- Brewing or distilling dregs and waste,0%
VNM,23040010,"- Defatted soya-bean flour, fit for human consumption",0%
VNM,23040021,- - Fit for human consumption,2%
VNM,23040029,- - Other,2%
VNM,23040090,- Other,1%
VNM,23050000,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil",0%
VNM,23061000,- Of cotton seeds,0%
VNM,23062000,- Of linseed,0%
VNM,23063000,- Of sunflower seeds,0%
VNM,23064110,- - - Of low erucic acid rape seeds,0%
VNM,23064120,- - - Of low erucic acid colza seeds,0%
VNM,23064910,- - - Of other rape seeds,0%
VNM,23064920,- - - Of other colza seeds,0%
VNM,23065000,- Of coconut or copra,0%
VNM,23066010,- - Ground or in the form of pellets,0%
VNM,23066090,- - Other,0%
VNM,23069010,- - Of maize (corn) germ,0%
VNM,23069090,- - Other,0%
VNM,23070000,Wine lees; argol,0%
VNM,23080000,"Vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included",0%
VNM,23091010,- - Containing meat,7%
VNM,23091090,- - Other,7%
VNM,23099011,- - - Of a kind suitable for poultry,3%
VNM,23099012,- - - Of a kind suitable for swine,3%
VNM,23099013,- - - Of a kind suitable for prawns,0%
VNM,23099014,- - - Of a kind suitable for primates,3%
VNM,23099019,- - - Other,3%
VNM,23099020,"- - Premixes, feed supplements or feed additives",0%
VNM,23099090,- - Other,0%
VNM,24011010,"- - Virginia type, flue-cured",30%
VNM,24011020,"- - Virginia type, other than flue-cured",30%(NHN: 90%)
VNM,24011040,- - Burley type,30%(NHN: 80%)
VNM,24011050,"- - Other, flue-cured",30%(NHN: 80%)
VNM,24011090,- - Other,30%(NHN: 90%)
VNM,24012010,"- - Virginia type, flue-cured",30%
VNM,24012020,"- - Virginia type, other than flue-cured",30%(NHN: 90%)
VNM,24012030,- - Oriental type,30%(NHN: 90%)
VNM,24012040,- - Burley type,30%(NHN: 80%)
VNM,24012050,"- - Other, flue-cured",30%
VNM,24012090,- - Other,30%(NHN: 90%)
VNM,24013010,- - Tobacco stems,15%(NHN: 80%)
VNM,24013090,- - Other,30%(NHN: 90%)
VNM,24021000,"- Cigars, cheroots and cigarillos, containing tobacco",100%
VNM,24022010,- - Beedies,135%
VNM,24022020,- - Clove cigarettes,135%
VNM,24022090,- - Other,135%
VNM,24029010,"- - Cigars, cheroots and cigarillos of tobacco substitutes",135%
VNM,24029020,- - Cigarettes of tobacco substitutes,135%
VNM,24031110,- - - Packed for retail sale,30%
VNM,24031190,- - - Other,30%
VNM,24031911,- - - - Ang Hoon,50%
VNM,24031919,- - - - Other,30%
VNM,24031920,- - - Other manufactured tobacco for the manufacture of cigarettes,40%
VNM,24031991,- - - - Ang Hoon,40%
VNM,24031999,- - - - Other,40%
VNM,24039110,- - - Packed for retail sale,50%
VNM,24039190,- - - Other,70%
VNM,24039910,- - - Tobacco extracts and essences,30%
VNM,24039930,- - - Manufactured tobacco substitutes,30%
VNM,24039940,"- - - Snuff, whether or not dry",50%
VNM,24039950,- - - Chewing and sucking tobacco,50%
VNM,24039990,- - - Other,50%
VNM,24041100,- - Containing tobacco or reconstituted tobacco,50%
VNM,24041210,- - - E-cigarette liquid or gel,50%
VNM,24041290,- - - Other,50%
VNM,24041910,- - - Containing tobacco substitutes,50%
VNM,24041920,- - - Containing nicotine substitutes,50%
VNM,24049110,- - - Nicotine chewing gum,50%
VNM,24049190,- - - Other,50%
VNM,24049210,- - - Nicotine patch,50%
VNM,24049290,- - - Other,50%
VNM,24049900,- - Other,50%
PER,0101210000,- - Pure-bred breeding animals,0%
PER,0101291000,- - - For riding,6%
PER,0101299000,- - - Other,6%
PER,0101300000,- Asses,0%
PER,0101900000,- Other:,0%
PER,0102210000,- - Pure-bred breeding animals,0%
PER,0102291000,- - - For fighting,6%
PER,0102299000,- - - Other,0%
PER,0102310000,- - Pure-bred breeding animals,0%
PER,0102390000,- - Other,0%
PER,0102900000,- Other:,0%
PER,0103100000,- Pure-bred breeding animals,0%
PER,0103910000,- - Weighing less than 50 kg,0%
PER,0103920000,- - Weighing 50 kg or more,0%
PER,0104101000,- - Pure bred breeding animals,0%
PER,0104109000,- - Other,0%
PER,0104201000,- - Pure bred breeding animals,0%
PER,0104209000,- - Other,0%
PER,0105110000,- - Fowls of the species Gallus domesticus,0%
PER,0105120000,- - Turkeys,0%
PER,0105130000,- - Ducks,0%
PER,0105140000,- - Geese,0%
PER,0105150000,- - Guinea fowls,0%
PER,0105940000,- - Fowls of the species Gallus domesticus,0%
PER,0105990000,- - Other,0%
PER,0106110000,- - Primates,6%
PER,0106120000,"- - Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia)",6%
PER,0106131100,"- - - - Llamas (Lama glama), including guanacos",6%
PER,0106131200,- - - - Alpacas (Lama pacus),6%
PER,0106131900,- - - - Other,6%
PER,0106139000,- - - Other,6%
PER,0106140000,- - Rabbits and hares,6%
PER,0106190000,- - Other:,6%
PER,0106200000,- Reptiles (including snakes and turtles),6%
PER,0106310000,- - Birds of prey,6%
PER,0106320000,"- - Psittaciformes (including parrots, parakeets, macaws and cockatoos)",6%
PER,0106330000,- - Ostriches; emus (Dromaius novaehollandiae),6%
PER,0106390000,- - Other,6%
PER,0106410000,- - Bees,6%
PER,0106490000,- - Other,6%
PER,0106900000,- Other:,6%
PER,0201100000,- Carcasses and half-carcasses,11%
PER,0201200000,- Other cuts with bone in,11%
PER,0201300010,- - Fine cuts,11%
PER,0201300090,- - Other,11%
PER,0202100000,- Carcasses and half-carcasses,11%
PER,0202200000,- Other cuts with bone in,11%
PER,0202300010,- - Fine cuts,11%
PER,0202300090,- - Other,11%
PER,0203110000,- - Carcasses and half-carcasses,6%
PER,0203120000,"- - Hams, shoulders and cuts thereof, with bone in",6%
PER,0203191000,- - - Boneless meat,6%
PER,0203192000,"- - - Chops, ribs",6%
PER,0203193000,- - - Bacon with lean parts,6%
PER,0203199000,- - - Other,6%
PER,0203210000,- - Carcasses and half-carcasses,6%
PER,0203220000,"- - Hams, shoulders and cuts thereof, with bone in",6%
PER,0203291000,- - - Boneless meat,6%
PER,0203292000,"- - - Chops, ribs",6%
PER,0203293000,- - - Bacon with lean parts,6%
PER,0203299000,- - - Other,6%
PER,0204100000,"- Carcasses and half-carcasses of lamb, fresh or chilled",6%
PER,0204210000,- - Carcasses and half-carcasses,6%
PER,0204220000,- - Other cuts with bone in,6%
PER,0204230000,- - Boneless,6%
PER,0204300000,"- Carcasses and half-carcasses of lamb, frozen",6%
PER,0204410000,- - Carcasses and half-carcasses,6%
PER,0204420000,- - Other cuts with bone in,6%
PER,0204430000,- - Boneless,6%
PER,0204500000,- Meat of goats,6%
PER,0205000000,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.",0%
PER,0206100000,"- Of bovine animals, fresh or chilled",0%
PER,0206210000,- - Tongues,0%
PER,0206220000,- - Livers,0%
PER,0206290000,- - Other,0%
PER,0206300000,"- Of swine, fresh or chilled",0%
PER,0206410000,- - Livers,0%
PER,0206491000,"- - - Edible skin comestible (hide, peel)",0%
PER,0206499000,- - - Other,0%
PER,0206800000,"- Other, fresh or chilled",0%
PER,0206900000,"- Other, frozen",0%
PER,0207110000,"- - Not cut in pieces, fresh or chilled",6%
PER,0207120000,"- - Not cut in pieces, frozen",6%
PER,0207130011,- - - Not deboned.,6%
PER,0207130012,- - - Deboned,6%
PER,0207130090,- - - Other,6%
PER,0207140010,- - - Machine deboned meat,6%
PER,0207140021,- - - Not deboned.,6%
PER,0207140022,- - - Deboned,6%
PER,0207140090,- - - Other,6%
PER,0207240000,"- - Not cut in pieces, fresh or chilled",6%
PER,0207250000,"- - Not cut in pieces, frozen",6%
PER,0207260000,"- - Cuts and offal, fresh or chilled",6%
PER,0207270000,"- - Cuts and offal, frozen",6%
PER,0207410000,"- - Not cut in pieces, fresh or chilled",6%
PER,0207420000,"- - Not cut in pieces, frozen",6%
PER,0207430000,"- - Fatty livers, fresh or chilled",6%
PER,0207440000,"- - Other, fresh or chilled",6%
PER,0207450000,"- - Other, frozen",6%
PER,0207510000,"- - Not cut in pieces, fresh or chilled",6%
PER,0207520000,"- - Not cut in pieces, frozen",6%
PER,0207530000,"- - Fatty livers, fresh or chilled",6%
PER,0207540000,"- - Other, fresh or chilled",6%
PER,0207550000,"- - Other, frozen",6%
PER,0207600000,- Of guinea fowls,6%
PER,0208100000,- Of rabbits or hares,6%
PER,0208300000,- Of primates,6%
PER,0208400000,"- Of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia)",6%
PER,0208500000,- Of reptiles (including snakes and turtles),6%
PER,0208600000,- Of camels and other camelids (Camelidae),6%
PER,0208900000,- Other,6%
PER,0209101000,- - Bacon without lean parts,11%
PER,0209109000,- - Other,11%
PER,0209900000,- Other,11%
PER,0210110000,"- - Hams, shoulders and cuts thereof, with bone in",6%
PER,0210120000,- - Bellies (streaky) and cuts thereof,6%
PER,0210190000,- - Other,6%
PER,0210200000,- Meat of bovine animals,11%
PER,0210910000,- - Of primates,6%
PER,0210920010,"- - - Of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia)",6%
PER,0210920090,- - - Other,11%
PER,0210930000,- - Of reptiles (including snakes and turtles),6%
PER,0210991000,- - - Edible flours and meals of meat or meat offal,11%
PER,0210999000,- - - Other,11%
PER,0301110000,- - Freshwater,6%
PER,0301190000,- - Other,6%
PER,0301911000,- - - For breeding or industrial raising,0%
PER,0301919000,- - - Other,0%
PER,0301920000,- - Eels (Anguilla spp.),0%
PER,0301930000,"- - Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",0%
PER,0301940010,- - - Tunas (Thunnus thynnus),6%
PER,0301940091,- - - - For breeding or industrial raising,0%
PER,0301940099,- - - - Other,0%
PER,0301950000,- - Southern bluefin tunas (Thunnus maccoyii),6%
PER,0301991100,- - - - Tilapia,0%
PER,0301991900,- - - - Other,0%
PER,0301999000,- - - Other,0%
PER,0302110000,"- - Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",0%
PER,0302130000,"- - Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",0%
PER,0302140000,- - Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho),0%
PER,0302190000,- - Other,0%
PER,0302210000,"- - Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",0%
PER,0302220000,- - Plaice (Pleuronectes platessa),0%
PER,0302230000,- - Sole (Solea spp.),0%
PER,0302240000,- - Turbots (Psetta maxima),0%
PER,0302290000,- - Other,0%
PER,0302310000,- - Albacore or longfinned tunas (Thunnus alalunga),0%
PER,0302320000,- - Yellowfin tunas (Thunnus albacares),0%
PER,0302330000,- - Skipjack or stripe-bellied bonito,0%
PER,0302340000,- - Bigeye tunas (Thunnus obesus),0%
PER,0302350000,- - Bluefin tunas (Thunnus thynnus),0%
PER,0302360000,- - Southern bluefin tunas (Thunnus maccoyii),0%
PER,0302390000,- - Other,0%
PER,0302410000,"- - Herrings (Clupea harengus, Clupea pallasii)",0%
PER,0302420000,- - Anchovies (Engraulis spp.),0%
PER,0302430000,"- - Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",0%
PER,0302440000,"- - Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",0%
PER,0302450000,- - Jack and horse mackerel (Trachurus spp.),0%
PER,0302460000,- - Cobia (Rachycentron canadum),0%
PER,0302470000,- - Swordfish (Xiphias gladius),0%
PER,0302490000,- - Other,0%
PER,0302510000,"- - Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",0%
PER,0302520000,- - Haddock (Melanogrammus aeglefinus),0%
PER,0302530000,- - Coalfish (Pollachius virens),0%
PER,0302540000,"- - Hake (Merluccius spp., Urophycis spp.)",0%
PER,0302550000,- - Alaska Pollack (Theragra chalcogramma),0%
PER,0302560000,"- - Blue whitings (Micromesistius poutassou, Micromesistius australis)",0%
PER,0302590000,- - Other,0%
PER,0302710000,- - Tilapias (Oreochromis spp.),0%
PER,0302720000,"- - Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",0%
PER,0302730000,"- - Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)""",0%
PER,0302740000,- - Eels (Anguilla spp.),0%
PER,0302790000,- - Other,0%
PER,0302810000,- - Dogfish and other sharks,0%
PER,0302820000,- - Rays and skates (Rajidae),0%
PER,0302830000,- - Toothfish (Dissostichus spp.),0%
PER,0302840000,- - Seabass (Dicentrarchus spp.),0%
PER,0302850000,- - Seabream (Sparidae),0%
PER,0302890000,- - Other,0%
